timestamp,epoch,elapsed_s,phase,node,roles,cpu_percent,load_1m,load_5m,load_15m,ram_percent,heap_percent,heap_used_bytes,heap_max_bytes,disk_used_percent,young_gc_count,young_gc_millis,old_gc_count,old_gc_millis,indexing_index_total,indexing_current,indexing_time_millis,indexing_rate_per_s,search_query_total,search_query_current,search_query_time_millis,search_rate_per_s,search_latency_ms_avg,merges_current,refresh_total,docs_count,store_size_bytes,search_pool_active,search_pool_queue,search_pool_rejected,write_pool_active,write_pool_queue,write_pool_rejected
2026-07-28T23:39:28-04:00,1785296368.781,781.9,baseline,d4bf7949f79fd89363109b965457f2c4,dir,8,1.06,1.32,1.39,97,25,512880856,2013265920,11.65,43756,21028877,0,0,1875295,0,3676174,0.0,457550,0,6547754,0.15,14.31,0,994845,1134729,1807183601,0,0,0,0,0,0
2026-07-28T23:39:28-04:00,1785296368.781,781.9,baseline,f079abb8520cc2abe929aef1be71de3a,dir,13,4.78,2.46,1.98,97,28,569787472,2013265920,11.55,56882,30054852,0,0,1874162,1,4173880,0.0,525898,0,10117412,0.09,19.24,0,1134198,1135200,1792391245,0,0,0,0,0,0
2026-07-28T23:40:32-04:00,1785296432.459,845.6,baseline,03630dbf8bbeb4b9593591c3d088c86a,dir,1,1.57,1.28,1.14,96,23,480543744,2013265920,17.42,45813,20631012,0,0,2798796,0,4673887,0.0,669223,0,9458089,0.19,14.13,0,1479616,1703902,2711569869,0,0,0,0,0,0
2026-07-28T23:40:32-04:00,1785296432.459,845.6,baseline,2b48e7468691103c7d0719a1e8eba6b8,mr,1,1.52,0.75,0.49,95,51,1036190224,2013265920,32.16,33955,9491580,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:40:32-04:00,1785296432.459,845.6,baseline,926f51bc44e9afb28bd9f4eff0246612,mr,1,0.91,0.48,0.41,97,71,1432491608,2013265920,32.08,24871,10775365,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:40:32-04:00,1785296432.459,845.6,baseline,c8b55bedfd9f0fe3807e0750eda622d5,dir,5,1.36,1.14,1.27,97,27,544419360,2013265920,17.36,47638,22445795,0,0,2777738,0,5299193,0.0,620569,0,8334736,0.28,13.43,0,1343930,1703430,2701157878,0,0,0,0,0,0
2026-07-28T23:40:32-04:00,1785296432.459,845.6,baseline,d1f93aa0cf46f30b50b7c808d9b97f45,mr,2,1.0,0.77,0.59,95,33,673626552,2013265920,31.54,42352,16757665,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:40:32-04:00,1785296432.459,845.6,baseline,d4bf7949f79fd89363109b965457f2c4,dir,10,1.85,1.52,1.45,97,21,436342432,2013265920,11.65,43758,21029927,0,0,1875295,0,3676174,0.0,457558,0,6548642,0.13,14.31,0,994845,1134729,1807183601,0,0,0,0,0,0
2026-07-28T23:40:32-04:00,1785296432.459,845.6,baseline,f079abb8520cc2abe929aef1be71de3a,dir,24,4.56,2.82,2.13,95,25,511247744,2013265920,11.55,56884,30057093,0,0,1874162,1,4173880,0.0,525910,0,10125537,0.19,19.25,0,1134198,1135200,1792391245,0,0,0,0,0,0
2026-07-28T23:41:36-04:00,1785296496.635,909.8,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,10,0.93,1.15,1.1,97,34,693404672,2013265920,17.42,45813,20631012,0,0,2798998,0,4674060,3.15,669238,0,9458589,0.23,14.13,0,1479626,1704508,2712075224,0,0,0,0,0,0
2026-07-28T23:41:36-04:00,1785296496.635,909.8,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,3,1.89,1.0,0.6,97,55,1123222032,2013265920,32.21,33955,9491580,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:41:36-04:00,1785296496.635,909.8,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,3,0.83,0.55,0.43,95,15,315383856,2013265920,32.12,24872,10775887,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:41:36-04:00,1785296496.635,909.8,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,6,0.94,1.07,1.24,97,37,763571744,2013265920,17.36,47638,22445795,0,0,2777833,0,5299288,1.48,620590,0,8335908,0.33,13.43,0,1343939,1703715,2701158294,0,0,0,0,0,0
2026-07-28T23:41:36-04:00,1785296496.635,909.8,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,3,0.67,0.73,0.58,97,39,803649976,2013265920,31.56,42352,16757665,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:41:36-04:00,1785296496.635,909.8,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,8,1.83,1.53,1.46,97,24,489830400,2013265920,11.65,43759,21029998,0,0,1875593,0,3676738,4.64,457568,0,6549153,0.16,14.31,0,994858,1134729,1807183809,0,0,0,0,0,0
2026-07-28T23:41:36-04:00,1785296496.635,909.8,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,15,2.5,2.54,2.08,97,37,756614528,2013265920,11.57,56884,30057093,0,0,1874467,1,4174071,4.75,525924,0,10125799,0.22,19.25,0,1134211,1135806,1792391661,0,0,0,0,0,0
2026-07-28T23:42:42-04:00,1785296562.871,976.0,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,7,0.86,1.12,1.09,97,25,504758800,2013265920,17.76,45815,20631536,0,0,2804151,0,4676755,77.8,669263,0,9459053,0.38,14.13,0,1479638,1708630,2728194016,0,0,0,0,0,0
2026-07-28T23:42:42-04:00,1785296562.871,976.0,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,2,1.1,0.99,0.62,96,59,1194525200,2013265920,32.26,33955,9491580,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:42:42-04:00,1785296562.871,976.0,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,3,0.56,0.53,0.44,96,14,291272168,2013265920,32.17,24873,10776564,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:42:42-04:00,1785296562.871,976.0,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,8,1.72,1.31,1.32,97,53,1074951576,2013265920,17.69,47640,22447932,0,0,2783231,0,5302181,81.5,620596,0,8337170,0.09,13.43,0,1343951,1708293,2717839226,0,0,0,0,0,0
2026-07-28T23:42:42-04:00,1785296562.871,976.0,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,2,0.54,0.69,0.58,96,44,903264696,2013265920,31.59,42352,16757665,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:42:42-04:00,1785296562.871,976.0,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,13,1.95,1.62,1.49,97,24,486680576,2013265920,12.14,43763,21030471,0,0,1883395,2,3681064,117.79,457584,0,6550508,0.24,14.32,0,994878,1142280,1831800090,0,0,0,0,0,0
2026-07-28T23:42:42-04:00,1785296562.871,976.0,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,11,3.01,2.6,2.13,97,44,886988784,2013265920,12.05,56886,30057844,0,0,1882070,1,4178279,114.79,525930,0,10128278,0.09,19.26,0,1134229,1142337,1816985593,0,0,0,0,0,0
2026-07-28T23:43:46-04:00,1785296626.836,1040.0,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,5,1.45,1.27,1.15,97,62,1248330256,2013265920,18.13,45816,20631577,0,0,2810886,0,4680036,105.29,669288,0,9460755,0.39,14.14,0,1479638,1708630,2743747713,0,0,0,0,0,0
2026-07-28T23:43:46-04:00,1785296626.836,1040.0,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,3,0.65,0.89,0.62,96,62,1263731216,2013265920,32.3,33955,9491580,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:43:46-04:00,1785296626.836,1040.0,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,2,0.53,0.55,0.45,96,17,360478184,2013265920,32.21,24873,10776564,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:43:46-04:00,1785296626.836,1040.0,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,17,2.25,1.46,1.36,97,28,570439680,2013265920,18.08,47645,22448945,0,0,2789736,0,5304985,101.7,620608,0,8338389,0.19,13.44,0,1343951,1708293,2732578726,0,0,0,0,0,0
2026-07-28T23:43:46-04:00,1785296626.836,1040.0,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,3,0.74,0.75,0.61,96,49,992393656,2013265920,31.62,42352,16757665,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:43:46-04:00,1785296626.836,1040.0,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,6,2.16,1.78,1.56,97,28,567595520,2013265920,12.7,43765,21030993,0,0,1893205,0,3687108,153.37,457600,0,6551869,0.25,14.32,0,994878,1142280,1854742304,0,0,0,0,0,0
2026-07-28T23:43:46-04:00,1785296626.836,1040.0,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,8,1.46,2.23,2.03,97,45,915929072,2013265920,12.61,56888,30058794,0,0,1892164,1,4184245,157.81,525938,0,10129211,0.13,19.26,0,1134229,1142337,1840292624,0,0,0,0,0,0
2026-07-28T23:44:50-04:00,1785296690.426,1103.6,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,8,1.45,1.34,1.18,97,43,882950656,2013265920,18.47,45819,20632579,0,0,2816933,1,4683394,95.09,669297,0,9461866,0.14,14.14,0,1479638,1708630,2753955164,0,0,0,0,0,0
2026-07-28T23:44:50-04:00,1785296690.426,1103.6,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,1,0.56,0.85,0.62,95,66,1335034384,2013265920,32.35,33955,9491580,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:44:50-04:00,1785296690.426,1103.6,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,2,0.4,0.52,0.45,96,16,334936544,2013265920,32.26,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:44:50-04:00,1785296690.426,1103.6,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,7,3.43,2.05,1.58,97,62,1258305536,2013265920,18.41,47645,22448945,0,0,2795703,1,5310681,93.84,620617,0,8340427,0.14,13.44,0,1343951,1708293,2747215219,0,0,0,0,0,0
2026-07-28T23:44:50-04:00,1785296690.426,1103.6,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,7,0.66,0.74,0.61,96,53,1084668344,2013265920,31.65,42352,16757665,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:44:50-04:00,1785296690.426,1103.6,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,8,1.9,1.82,1.59,97,66,1341182480,2013265920,13.2,43766,21031031,0,0,1902102,1,3692273,139.91,457606,0,6552752,0.09,14.32,0,994878,1142280,1870614200,0,0,0,0,0,0
2026-07-28T23:44:50-04:00,1785296690.426,1103.6,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,21,2.21,2.28,2.06,97,41,841480176,2013265920,13.12,56890,30058844,0,0,1901107,3,4189803,140.64,525944,0,10129771,0.09,19.26,0,1134229,1142337,1855304174,0,0,0,0,0,0
2026-07-28T23:46:08-04:00,1785296768.578,1181.7,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,20,2.49,1.61,1.28,97,31,627098112,2013265920,18.78,45821,20632896,0,0,2822155,0,4685677,66.82,669315,0,9462956,0.23,14.14,0,1479638,1708630,2770446002,0,0,0,0,0,0
2026-07-28T23:46:08-04:00,1785296768.578,1181.7,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,6,1.19,0.98,0.68,95,71,1430454800,2013265920,32.2,33955,9491580,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:46:08-04:00,1785296768.578,1181.7,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,11,0.75,0.64,0.49,96,21,431405536,2013265920,32.12,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:46:08-04:00,1785296768.578,1181.7,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,31,3.4,2.33,1.71,97,40,823988240,2013265920,18.72,47649,22450368,0,0,2800922,0,5313986,66.78,620629,0,8342442,0.15,13.44,0,1343951,1708293,2759979870,0,0,0,0,0,0
2026-07-28T23:46:08-04:00,1785296768.578,1181.7,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,17,0.98,0.86,0.66,96,59,1207351736,2013265920,31.56,42352,16757665,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:46:08-04:00,1785296768.578,1181.7,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,23,2.6,2.23,1.76,97,60,1210304760,2013265920,13.68,43769,21031994,0,0,1909936,0,3698658,100.24,457618,0,6553749,0.15,14.32,0,994878,1142280,1895197981,0,0,0,0,0,0
2026-07-28T23:46:08-04:00,1785296768.578,1181.7,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,38,3.94,2.77,2.24,95,43,878636176,2013265920,13.59,56892,30060586,0,0,1908978,1,4195367,100.71,525952,0,10130813,0.1,19.26,0,1134229,1142337,1880494866,0,0,0,0,0,0
2026-07-28T23:47:13-04:00,1785296833.397,1246.5,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,11,1.72,1.6,1.3,97,67,1355858432,2013265920,19.1,45821,20632896,0,0,2827399,0,4687880,80.9,669336,0,9466489,0.32,14.14,0,1479638,1708630,2782362774,0,0,0,0,0,0
2026-07-28T23:47:13-04:00,1785296833.397,1246.5,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,1,0.66,0.85,0.65,95,14,298370128,2013265920,32.25,33956,9492103,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:47:13-04:00,1785296833.397,1246.5,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,2,0.8,0.65,0.5,95,24,499562976,2013265920,32.16,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:47:13-04:00,1785296833.397,1246.5,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,31,1.68,2.02,1.65,96,28,582771968,2013265920,19.02,47650,22450980,0,0,2806094,0,5316034,79.79,620647,0,8343921,0.28,13.44,0,1343951,1708293,2771359205,0,0,0,0,0,0
2026-07-28T23:47:13-04:00,1785296833.397,1246.5,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,0,0.87,0.81,0.66,96,64,1301723576,2013265920,31.59,42352,16757665,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:47:13-04:00,1785296833.397,1246.5,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,21,2.98,2.46,1.88,96,56,1139691008,2013265920,14.13,43772,21033110,0,0,1917692,0,3704891,119.66,457632,0,6555736,0.22,14.33,0,994878,1142280,1912200879,0,0,0,0,0,0
2026-07-28T23:47:13-04:00,1785296833.397,1246.5,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,62,4.58,3.05,2.37,97,42,864436720,2013265920,14.05,56894,30061580,0,0,1916806,1,4201791,120.77,525964,0,10131724,0.19,19.26,0,1134229,1142337,1897746768,0,0,0,0,0,0
2026-07-28T23:48:18-04:00,1785296898.628,1311.8,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,21,1.82,1.63,1.33,96,50,1024646656,2013265920,19.4,45823,20636548,0,0,2832594,0,4693770,79.64,669345,0,9466489,0.14,14.14,0,1479638,1708630,2795386398,0,0,0,0,0,0
2026-07-28T23:48:18-04:00,1785296898.628,1311.8,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,5,0.7,0.79,0.64,95,18,368624720,2013265920,32.3,33956,9492103,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:48:18-04:00,1785296898.628,1311.8,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,2,0.67,0.62,0.5,96,28,566671840,2013265920,32.21,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:48:18-04:00,1785296898.628,1311.8,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,25,4.06,2.6,1.87,97,51,1046240928,2013265920,19.32,47652,22451641,0,0,2811266,0,5318475,79.29,620662,0,8347272,0.23,13.45,0,1343951,1708293,2784059393,0,0,0,0,0,0
2026-07-28T23:48:18-04:00,1785296898.628,1311.8,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,2,0.98,0.82,0.67,96,69,1398192568,2013265920,31.62,42352,16757665,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:48:18-04:00,1785296898.628,1311.8,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,61,3.09,2.53,1.93,97,40,817243136,2013265920,14.59,43778,21036499,0,0,1925497,0,3710564,119.65,457638,0,6555736,0.09,14.33,0,994878,1142280,1930871214,0,0,0,0,0,0
2026-07-28T23:48:18-04:00,1785296898.628,1311.8,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,11,3.34,3.06,2.42,97,38,782042912,2013265920,14.5,56898,30063789,0,0,1924634,1,4209439,120.0,525974,0,10133687,0.15,19.27,0,1134229,1142337,1916998784,0,0,0,0,0,0
2026-07-28T23:49:24-04:00,1785296964.79,1377.9,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,6,1.18,1.48,1.29,97,60,1211640320,2013265920,19.03,45827,20636693,0,0,2837754,0,4695930,77.99,669351,0,9467471,0.09,14.14,0,1479639,1764409,2832027356,0,0,0,0,0,0
2026-07-28T23:49:24-04:00,1785296964.79,1377.9,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,4,0.44,0.7,0.62,96,17,345150168,2013265920,32.35,33957,9492688,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:49:24-04:00,1785296964.79,1377.9,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,4,0.72,0.63,0.51,94,31,636926432,2013265920,32.25,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:49:24-04:00,1785296964.79,1377.9,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,28,4.19,2.79,1.97,97,43,883011952,2013265920,19.76,47657,22453073,0,0,2816461,0,5320880,78.52,620680,0,8349667,0.27,13.45,0,1343952,1764009,2796732649,0,0,0,0,0,0
2026-07-28T23:49:24-04:00,1785296964.79,1377.9,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,9,1.01,0.86,0.69,97,50,1019240688,2013265920,31.65,42354,16758607,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:49:24-04:00,1785296964.79,1377.9,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,15,3.58,2.84,2.09,97,64,1299775488,2013265920,14.42,43781,21037801,0,0,1933337,0,3717722,118.5,457642,0,6558507,0.06,14.33,0,994880,1197558,1984513900,0,0,0,0,0,0
2026-07-28T23:49:24-04:00,1785296964.79,1377.9,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,67,3.46,3.16,2.5,97,38,779759088,2013265920,15.06,56902,30064508,0,0,1932397,1,4214927,117.33,525986,0,10135101,0.18,19.27,0,1134229,1142337,1935585184,0,0,0,0,0,0
2026-07-28T23:50:33-04:00,1785297033.71,1446.9,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,8,2.31,1.79,1.42,97,58,1185906232,2013265920,19.44,45829,20636769,0,0,2845071,0,4713250,106.17,669357,0,9468640,0.09,14.15,0,1479639,1764409,2849587682,0,0,0,0,0,0
2026-07-28T23:50:33-04:00,1785297033.71,1446.9,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,2,0.93,0.77,0.65,95,16,336259072,2013265920,32.19,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:50:33-04:00,1785297033.71,1446.9,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,1,0.77,0.65,0.52,94,35,715569632,2013265920,32.1,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:50:33-04:00,1785297033.71,1446.9,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,5,3.37,2.85,2.05,97,35,710981056,2013265920,19.37,47660,22454499,0,0,2823930,0,5325704,108.37,620698,0,8352708,0.26,13.46,0,1343952,1764009,2838268775,0,0,0,0,0,0
2026-07-28T23:50:33-04:00,1785297033.71,1446.9,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,2,1.03,0.89,0.71,97,56,1142972656,2013265920,31.56,42354,16758607,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:50:33-04:00,1785297033.71,1446.9,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,17,13.49,5.18,2.9,97,57,1151663104,2013265920,14.33,43788,21037921,0,0,1944520,0,3728751,162.26,457646,0,6560361,0.06,14.34,0,994881,1253106,2024556604,0,0,0,0,0,0
2026-07-28T23:50:33-04:00,1785297033.71,1446.9,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,16,4.67,3.57,2.69,97,35,714146048,2013265920,14.9,56909,30068528,0,0,1943470,1,4223312,160.66,525998,0,10137293,0.17,19.27,0,1134230,1198410,1985270419,0,0,0,0,0,0
2026-07-28T23:51:37-04:00,1785297097.679,1510.8,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,1,1.72,1.71,1.41,97,61,1230482800,2013265920,19.79,45831,20636967,0,0,2851261,0,4715681,96.77,669372,0,9469971,0.23,14.15,0,1479639,1764409,2863753115,0,0,0,0,0,0
2026-07-28T23:51:37-04:00,1785297097.679,1510.8,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,3,0.68,0.73,0.64,95,20,412805120,2013265920,32.24,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:51:37-04:00,1785297097.679,1510.8,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,2,0.77,0.68,0.54,95,39,794212832,2013265920,32.15,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:51:37-04:00,1785297097.679,1510.8,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,2,3.02,2.84,2.1,97,66,1343146904,2013265920,19.72,47661,22454541,0,0,2830209,0,5328580,98.16,620707,0,8354759,0.14,13.46,0,1343952,1764009,2853899108,0,0,0,0,0,0
2026-07-28T23:51:37-04:00,1785297097.679,1510.8,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,3,0.66,0.82,0.7,97,61,1246781680,2013265920,31.59,42354,16758607,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:51:37-04:00,1785297097.679,1510.8,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,19,13.77,7.74,4.0,97,35,722418440,2013265920,14.85,43797,21046940,0,0,1953830,0,3735621,145.54,457656,0,6561547,0.16,14.34,0,994881,1253106,2047671250,0,0,0,0,0,0
2026-07-28T23:51:37-04:00,1785297097.679,1510.8,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,26,3.27,3.4,2.69,97,38,765543408,2013265920,15.41,56913,30069996,0,0,1952691,1,4229934,144.15,526004,0,10138691,0.09,19.27,0,1134230,1198410,2007799928,0,0,0,0,0,0
2026-07-28T23:52:41-04:00,1785297161.548,1574.7,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,32,2.76,1.92,1.5,97,32,662792696,2013265920,20.09,45834,20638438,0,0,2856405,0,4720378,80.54,669375,0,9473769,0.05,14.15,0,1479639,1764409,2874343400,0,0,0,0,0,0
2026-07-28T23:52:41-04:00,1785297161.548,1574.7,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,2,0.81,0.78,0.66,95,24,485156864,2013265920,32.29,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:52:41-04:00,1785297161.548,1574.7,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,2,0.49,0.6,0.52,96,42,863418848,2013265920,32.19,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:52:41-04:00,1785297161.548,1574.7,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,13,4.04,3.18,2.27,96,56,1143414976,2013265920,20.04,47664,22455923,0,0,2835422,0,5331753,81.62,620728,0,8356337,0.33,13.46,0,1343952,1764009,2863574712,0,0,0,0,0,0
2026-07-28T23:52:41-04:00,1785297161.548,1574.7,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,4,0.53,0.76,0.69,96,66,1339056368,2013265920,31.62,42354,16758607,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:52:41-04:00,1785297161.548,1574.7,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,14,5.7,6.55,3.85,97,56,1130119664,2013265920,15.34,43802,21047635,0,0,1961686,0,3740267,123.0,457658,0,6562105,0.03,14.34,0,994881,1253106,2060872409,0,0,0,0,0,0
2026-07-28T23:52:41-04:00,1785297161.548,1574.7,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,21,3.01,3.4,2.75,97,69,1392676544,2013265920,16.1,56916,30070091,0,0,1960478,1,4235726,121.92,526018,0,10140956,0.22,19.28,0,1134231,1275300,2058172827,0,0,0,0,0,0
2026-07-28T23:54:18-04:00,1785297258.217,1671.4,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,21,3.38,2.15,1.61,97,42,848056832,2013265920,20.44,45837,20638759,0,0,2862825,0,4724559,66.41,669399,0,9478222,0.25,14.16,0,1479639,1764409,2889647624,0,0,0,0,0,0
2026-07-28T23:54:18-04:00,1785297258.217,1671.4,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,19,0.37,0.61,0.61,95,29,592111616,2013265920,32.36,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:54:18-04:00,1785297258.217,1671.4,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,1,0.82,0.69,0.56,95,47,965130720,2013265920,32.26,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
