timestamp,epoch,elapsed_s,phase,check,ok,http_status,count,latency_s,os_sample_inflight,query,detail
2026-07-29T00:32:31-04:00,1785299551.414,3964.6,rebuilding,dashboard,1,200,547909,0.259,0,,"datasets available (>= 547,883)"
2026-07-29T00:32:33-04:00,1785299553.183,3966.4,rebuilding,search,1,200,10000,2.75,0,school OR zze1s8n54ez1iz2hgctm7wlpau,hits
2026-07-29T00:32:51-04:00,1785299571.695,3984.9,rebuilding,search,1,200,10000,8.502,1,school OR zzjfmk9kn4z0e0wwuqr6unqrj3,hits
2026-07-29T00:33:01-04:00,1785299581.607,3994.8,rebuilding,dashboard,1,200,547909,0.182,0,,"datasets available (>= 547,883)"
2026-07-29T00:33:03-04:00,1785299583.122,3996.3,rebuilding,search,1,200,10000,1.424,0,school OR zz0pr4qoaw1r0wh1qrkcvaac5t,hits
2026-07-29T00:33:22-04:00,1785299602.818,4016.0,rebuilding,search,1,200,10000,9.684,0,school OR zzveehf3f0kzjscldsf03t96er,hits
2026-07-29T00:33:31-04:00,1785299611.852,4025.0,rebuilding,dashboard,1,200,547909,0.242,0,,"datasets available (>= 547,883)"
2026-07-29T00:33:46-04:00,1785299626.006,4039.2,rebuilding,search,1,200,10000,13.181,0,school OR zzdvhdllyichnk6t5y7koy7p35,hits
2026-07-29T00:33:56-04:00,1785299636.897,4050.1,rebuilding,search,1,200,10000,0.888,1,school OR zz5bksjlw40itno423yqghsb22,hits
2026-07-29T00:34:02-04:00,1785299642.115,4055.3,rebuilding,dashboard,1,200,547909,0.253,1,,"datasets available (>= 547,883)"
2026-07-29T00:34:08-04:00,1785299648.085,4061.3,rebuilding,search,1,200,10000,1.184,1,school OR zzoavm5cbyj6s2rdvxrfhpe8ji,hits
2026-07-29T00:34:30-04:00,1785299670.964,4084.2,rebuilding,search,1,200,10000,12.867,0,school OR zzhnvmofvwug5uh7djeyaezzu5,hits
2026-07-29T00:34:32-04:00,1785299672.291,4085.5,rebuilding,dashboard,1,200,547909,0.167,0,,"datasets available (>= 547,883)"
2026-07-29T00:35:02-04:00,1785299702.529,4115.7,rebuilding,dashboard,1,200,547909,0.233,0,,"datasets available (>= 547,883)"
2026-07-29T00:35:23-04:00,1785299723.246,4136.4,rebuilding,search,1,200,10000,42.276,0,school OR zz5ng8h6f3fl9x9j0zhpmnx63z,hits
2026-07-29T00:35:32-04:00,1785299732.677,4145.9,rebuilding,dashboard,1,200,547909,0.142,0,,"datasets available (>= 547,883)"
2026-07-29T00:35:37-04:00,1785299737.015,4150.2,rebuilding,search,1,200,10000,3.765,0,school OR zz959c84d7sbx0pnsdjfxp426z,hits
2026-07-29T00:35:48-04:00,1785299748.868,4162.0,rebuilding,search,1,200,10000,1.829,0,school OR zzk3td5vlqirr995hito8lar0b,hits
2026-07-29T00:36:02-04:00,1785299762.87,4176.0,rebuilding,dashboard,1,200,547909,0.162,0,,"datasets available (>= 547,883)"
2026-07-29T00:36:11-04:00,1785299771.228,4184.4,rebuilding,search,1,200,10000,12.341,0,school OR zzj0r8dpn5t466skvxxf5ffm02,hits
2026-07-29T00:36:32-04:00,1785299792.102,4205.3,rebuilding,search,1,200,10000,10.87,0,school OR zzxww46h3gh367e1zf592iwsyn,hits
2026-07-29T00:36:33-04:00,1785299793.484,4206.6,rebuilding,dashboard,1,200,547909,0.603,0,,"datasets available (>= 547,883)"
2026-07-29T00:36:43-04:00,1785299803.114,4216.3,rebuilding,search,1,200,10000,1.006,0,school OR zz3sjzev6csmzsbl4xrlje9sy7,hits
2026-07-29T00:37:03-04:00,1785299823.596,4236.8,rebuilding,search,1,200,10000,10.474,0,school OR zz9i4rzpokqml74nhzw0irilml,hits
2026-07-29T00:37:03-04:00,1785299823.67,4236.8,rebuilding,dashboard,1,200,547909,0.179,0,,"datasets available (>= 547,883)"
2026-07-29T00:37:14-04:00,1785299834.619,4247.8,rebuilding,search,1,200,10000,1.016,0,school OR zzj6s715uyrnux4cttcmkq1vh7,hits
2026-07-29T00:37:25-04:00,1785299845.299,4258.5,rebuilding,search,1,200,10000,0.674,0,school OR zzp1whqw7864ng937kx5m56uxl,hits
2026-07-29T00:37:33-04:00,1785299853.925,4267.1,rebuilding,dashboard,1,200,547909,0.255,1,,"datasets available (>= 547,883)"
2026-07-29T00:37:36-04:00,1785299856.275,4269.4,rebuilding,search,1,200,10000,0.968,1,school OR zzdglra2bcmdpfdlnajksh3vb3,hits
2026-07-29T00:37:49-04:00,1785299869.134,4282.3,rebuilding,search,1,200,10000,2.854,1,school OR zz440xni3gr4w3t33a5zs82rxz,hits
2026-07-29T00:38:00-04:00,1785299880.328,4293.5,rebuilding,search,1,200,10000,1.187,0,school OR zzoov3jmvvu94p4n7evz794x0n,hits
2026-07-29T00:38:04-04:00,1785299884.092,4297.3,rebuilding,dashboard,1,200,547909,0.161,0,,"datasets available (>= 547,883)"
2026-07-29T00:38:14-04:00,1785299894.474,4307.6,rebuilding,search,1,200,10000,4.141,0,school OR zzel4sglxxpdlmy6e5b790m2r9,hits
2026-07-29T00:38:25-04:00,1785299905.146,4318.3,rebuilding,search,1,200,10000,0.666,0,school OR zz7ucl4xf6cjq3a1jnk6lqrw2v,hits
2026-07-29T00:38:34-04:00,1785299914.367,4327.5,rebuilding,dashboard,1,200,547909,0.274,0,,"datasets available (>= 547,883)"
2026-07-29T00:38:36-04:00,1785299916.397,4329.6,rebuilding,search,1,200,10000,1.243,0,school OR zz6714a62wrjtcfbifylgfejg4,hits
2026-07-29T00:39:00-04:00,1785299940.328,4353.5,rebuilding,search,1,200,10000,13.925,1,school OR zzwkoa5pkboebg5ajb44mh71i2,hits
2026-07-29T00:39:04-04:00,1785299944.528,4357.7,rebuilding,dashboard,1,200,547909,0.158,0,,"datasets available (>= 547,883)"
2026-07-29T00:39:11-04:00,1785299951.571,4364.7,rebuilding,search,1,200,10000,1.236,0,school OR zzxh8p3q1yo9kp6hjop8zhj8di,hits
2026-07-29T00:39:23-04:00,1785299963.225,4376.4,rebuilding,search,1,200,10000,1.647,0,school OR zzm30j844ry7bcj9fqu42vk095,hits
2026-07-29T00:39:34-04:00,1785299974.639,4387.8,rebuilding,search,1,200,10000,1.407,0,school OR zzwcu54yqlahf05q5hupleaaou,hits
2026-07-29T00:39:34-04:00,1785299974.697,4387.9,rebuilding,dashboard,1,200,547909,0.162,0,,"datasets available (>= 547,883)"
2026-07-29T00:39:45-04:00,1785299985.57,4398.7,rebuilding,search,1,200,10000,0.925,0,school OR zztxgh80lv5yff1vd9nvzljcs1,hits
2026-07-29T00:39:56-04:00,1785299996.949,4410.1,rebuilding,search,1,200,10000,1.373,0,school OR zz9jhylms2naxu7wxm9c09p31i,hits
2026-07-29T00:40:04-04:00,1785300004.99,4418.2,rebuilding,dashboard,1,200,547909,0.288,1,,"datasets available (>= 547,883)"
2026-07-29T00:40:26-04:00,1785300026.84,4440.0,rebuilding,search,1,200,10000,19.885,1,school OR zzzap5nt6f0j97xy1goj7vjehf,hits
2026-07-29T00:40:35-04:00,1785300035.147,4448.3,rebuilding,dashboard,1,200,547909,0.152,0,,"datasets available (>= 547,883)"
2026-07-29T00:40:37-04:00,1785300037.722,4450.9,rebuilding,search,1,200,10000,0.875,0,school OR zzh44iwxcqxrqj1gc02dtbkbeg,hits
2026-07-29T00:40:49-04:00,1785300049.049,4462.2,finished,search,1,200,10000,1.322,0,school OR zz8onmrw6bmhotwctxmyvc5dcs,hits
2026-07-29T00:40:59-04:00,1785300059.806,4473.0,finished,search,1,200,10000,0.753,0,school OR zzd7vfwxt6i685fc243bcwg0b7,hits
2026-07-29T00:41:05-04:00,1785300065.337,4478.5,finished,dashboard,1,200,547909,0.185,0,,"datasets available (>= 547,883)"
2026-07-29T00:41:10-04:00,1785300070.758,4483.9,finished,search,1,200,10000,0.946,0,school OR zzyggbj7invvpxb4g27nodg3bi,hits
2026-07-29T00:41:21-04:00,1785300081.719,4494.9,finished,search,1,200,10000,0.953,0,school OR zz7kyrz3slklx669cb6qddge3s,hits
2026-07-29T00:41:32-04:00,1785300092.355,4505.5,finished,search,1,200,10000,0.629,1,school OR zzbt43zf3y36hdez0jux3ihr63,hits
2026-07-29T00:41:35-04:00,1785300095.506,4508.7,finished,dashboard,1,200,547909,0.162,0,,"datasets available (>= 547,883)"
2026-07-29T00:41:43-04:00,1785300103.204,4516.4,finished,search,1,200,10000,0.841,0,school OR zz37bct4rpndhwxlvzlj65j4za,hits
2026-07-29T00:41:53-04:00,1785300113.85,4527.0,finished,search,1,200,10000,0.639,0,school OR zzjrs2qdj16nhjn9pxqhqhytgv,hits
2026-07-29T00:42:05-04:00,1785300125.037,4538.2,finished,search,1,200,10000,1.178,0,school OR zz1ogssxfrnbnqi1d4jr804v14,hits
2026-07-29T00:42:05-04:00,1785300125.658,4538.8,finished,dashboard,1,200,547909,0.147,0,,"datasets available (>= 547,883)"
2026-07-29T00:42:15-04:00,1785300135.814,4549.0,finished,search,1,200,10000,0.772,0,school OR zzi1dst1gbsuvicxdm15qbzruh,hits
2026-07-29T00:42:26-04:00,1785300146.586,4559.8,finished,search,1,200,10000,0.765,0,school OR zznjiva8867ret8a8t0yxtlkj4,hits
2026-07-29T00:42:35-04:00,1785300155.808,4569.0,finished,dashboard,1,200,547909,0.147,1,,"datasets available (>= 547,883)"
2026-07-29T00:42:37-04:00,1785300157.306,4570.5,finished,search,1,200,10000,0.711,0,school OR zzj46fp3shrtfaabo5w7nbvcsb,hits
2026-07-29T00:42:48-04:00,1785300168.052,4581.2,finished,search,1,200,10000,0.737,0,school OR zzd97nr6p6ur8e88jx4xagsksc,hits
2026-07-29T00:42:58-04:00,1785300178.675,4591.8,finished,search,1,200,10000,0.615,0,school OR zzvyo6h67k4duae413bd9nf6xl,hits
2026-07-29T00:43:05-04:00,1785300185.973,4599.1,finished,dashboard,1,200,547909,0.16,0,,"datasets available (>= 547,883)"
2026-07-29T00:43:09-04:00,1785300189.467,4602.6,finished,search,1,200,10000,0.786,0,school OR zzrpvrubhpuw8nz2ar7zoq7blu,hits
2026-07-29T00:43:20-04:00,1785300200.331,4613.5,finished,search,1,200,10000,0.854,0,school OR zzd5r0006flkfca3ftvwfd56us,hits
2026-07-29T00:43:31-04:00,1785300211.168,4624.3,finished,search,1,200,10000,0.829,0,school OR zzelu69ayb26boibmnms15bqma,hits
2026-07-29T00:43:36-04:00,1785300216.119,4629.3,finished,dashboard,1,200,547909,0.143,0,,"datasets available (>= 547,883)"
2026-07-29T00:43:41-04:00,1785300221.808,4635.0,finished,search,1,200,10000,0.634,1,school OR zzc3r6kenf4apz952pjyf4q9hk,hits
2026-07-29T00:43:52-04:00,1785300232.569,4645.7,finished,search,1,200,10000,0.756,0,school OR zzpns4wdny3evtgindoh5x8zd2,hits
2026-07-29T00:44:04-04:00,1785300244.103,4657.3,finished,search,1,200,10000,1.53,0,school OR zz83jeh188k8u1x7vjmhxvd3zt,hits
